,tpeaks,fwhms,amps,tpeak_err,fwhms_err,amps_err
66,563.7142131067994,0.0018029705364119581,0.009712166180333442,7.041831027128818e-05,0.00015914369813632568,0.0005539559608364353
67,564.0101049975061,0.0016249319929251328,0.026342775519179903,1.5962734819442226e-05,8.372757260404122e-05,0.0008822381316747097
68,564.3255649426025,0.003957331757090748,0.00747414248406375,0.00011438528620165962,0.00041473749005440427,0.0004822689715143613
69,564.4923427596523,0.003574740350114833,0.01081094470945832,5.743579606670918e-05,0.00021017437027339708,0.00037335483150841285
70,565.9531745862125,0.0009993271276376786,0.04544634034456897,6.82319331974073e-06,6.803496794975399e-05,0.0021808709191779617
71,567.8710445921363,0.0029386251564012954,0.006602138756404832,0.0001049061204634013,0.0004047731926305347,0.0005610512987215959
72,568.2527282996037,0.0009487335659299573,0.00948916529415907,3.968306500285914e-05,0.00023738252944208488,0.0020019206481020685
73,568.5804318511853,0.0014623476664804237,0.015670869952090837,2.2155153899121468e-05,0.00014732408986450565,0.0010261937729927149
74,568.6715229405412,0.0005989001148117063,0.04703049273362955,1.127555778540227e-05,0.0001343509269287789,0.009174626833442442
75,569.1367462528824,0.0004039887910296022,0.1271517235239524,1.4879636235919939e-05,5.0052332820642825e-05,0.017234377039834534
76,569.9140634461231,0.0010214557991526372,0.013712910554590714,5.187180209294799e-05,0.00024328695995130866,0.0026711679802465904
77,570.8503801125358,0.004220960261377916,0.04961280921966106,8.576149256254135e-05,0.0003082578755516153,0.002228561476699501
78,571.2564421194961,0.006105534212178657,0.00713073923233376,0.00019721090300547903,0.0007372772328067305,0.0004845285876137694
79,571.3041927681048,0.002581931036105298,0.016193152603748408,7.121127317714243e-05,0.00020300321882127595,0.0009237572704184412
80,571.7073556626539,0.0004075953710075596,0.027006218085611853,4.704245306786097e-05,0.00013038213516420832,0.009802543142112733
81,571.8241774791378,0.0024964068970276076,0.05689604561952746,2.719016667681231e-05,0.00011113358440695175,0.0016018352903550334
82,572.2850323658605,0.0006573370701236642,0.012142668856496616,8.336214828486383e-05,0.00027302704716952606,0.004811563575060958
83,572.9382478958498,0.0009230383072897295,0.02101121454759855,0.00018820574140147905,0.001062249495200372,0.01823905138096367
84,572.9572077599666,0.0005102342865720169,0.08317587478637482,7.359772691518613e-06,4.8130708125526093e-05,0.007509982602616696
85,574.4013564967212,0.0012466425815633364,0.012025695746626852,2.426428377633414e-05,0.00015804207723080368,0.0010676874886997574
