,time,mean,std,var,detrended_flux,df_flux_err
0,1711.3674801492036,1.0078275598253232,0.0005740346818515192,3.2951581596837493e-07,1.0054959,0.0016698753
1,1711.3688690314339,1.0078790195094751,0.0005539720399347249,3.068850210294405e-07,1.0098313,0.0016755338
2,1711.370257913664,1.007928837039121,0.0005347136504911031,2.8591868802152153e-07,1.0094835,0.0016723225
3,1711.371646795895,1.0079769862046777,0.0005162953890068435,2.665609287097279e-07,1.0073459,0.001673126
4,1711.3730356781261,1.0080234535626278,0.0004987482226378747,2.487497895844391e-07,1.0088009,0.0016712417
5,1711.3744245601235,1.0080682257384779,0.0004820979938157288,2.3241847564115046e-07,1.0059806,0.0016706552
6,1711.3758134423538,1.0081112904149108,0.00046636516647817716,2.174964685042179e-07,1.0070398,0.0016703012
7,1711.377202324585,1.0081526214249046,0.0004515645935997768,2.0391058219293158e-07,1.0092908,0.0016768486
8,1711.3785912065837,1.0081921843853043,0.00043770527238913147,1.9158590547724378e-07,1.0088092,0.0016719764
9,1711.3799800888146,1.0082299520602933,0.0004247901397876007,1.8044666286076935e-07,1.0039333,0.0016706206
10,1711.3813689710448,1.0082658964789954,0.0004128159200156178,1.7041698381834095e-07,1.0075788,0.0016757031
11,1711.382757853043,1.0082999617320176,0.0004017730320502825,1.614215692828773e-07,1.0062485,0.0016730265
12,1711.3841467352738,1.0083320774593048,0.0003916456119485945,1.5338628535858906e-07,1.0100132,0.0016740233
13,1711.3855356172714,1.008362161945882,0.0003824116629538663,1.4623867996314146e-07,1.0117311,0.0016764501
14,1711.3869244995017,1.0083901472338392,0.00037404331936103025,1.3990840475861766e-07,1.0058738,0.0016716629
15,1711.3883133814998,1.0084159866282587,0.0003665072794518027,1.3432758589116182e-07,1.0095993,0.0016700089
16,1711.389702263498,1.0084396249792853,0.0003597653425444349,1.2943110169611458e-07,1.0094854,0.001671318
17,1711.391091145729,1.0084610131476894,0.00035377508871891337,1.2515681339807502e-07,1.0077254,0.001669372
18,1711.392480027727,1.0084801102617944,0.0003484906612058684,1.2144574094770337e-07,1.0087821,0.0016709425
19,1711.3938689097251,1.0084968735164672,0.0003438636056199747,1.1824217926996951e-07,1.0091338,0.0016719096
20,1711.395257791956,1.0085112626344506,0.00033984375525502924,1.1549377798584023e-07,1.0120821,0.0016726359
21,1711.3966466739537,1.008523248608814,0.00033638010975034515,1.1315157823565424e-07,1.0093205,0.0016730299
22,1711.398035555951,1.00853282900088,0.00033342166734790635,1.1117000825705791e-07,1.0081263,0.0016706518
23,1711.3994244379492,1.0085400125458412,0.0003309181927163706,1.09506850270669e-07,1.007028,0.0016696752
24,1711.4008133199472,1.0085448048607444,0.0003288208852376092,1.0812317456844494e-07,1.0103337,0.0016731279
25,1711.4022022021784,1.008547204608295,0.000327082944516071,1.0698325259330318e-07,1.0092038,0.0016693439
26,1711.4035910841765,1.0085472215252125,0.0003256600289280461,1.0605445444141585e-07,1.0084693,0.0016694472
27,1711.4049799661746,1.0085448732118545,0.0003245105898088696,1.0530712289810043e-07,1.0102205,0.0016726803
28,1711.4063688481726,1.0085401813073578,0.00032359610589750506,1.047144397520293e-07,1.0090493,0.0016719595
29,1711.4077577301703,1.0085331798756987,0.00032288122380109816,1.0425228468329483e-07,1.0095798,0.0016703475
30,1711.4091466121677,1.0085239114908193,0.000322333807920659,1.0389908372863228e-07,1.0082254,0.0016705013
31,1711.4105354941657,1.0085124266261816,0.00032192491627942984,1.036356517215179e-07,1.0082579,0.0016731438
32,1711.4119243761638,1.0084987757336377,0.000321628721525858,1.0344503451035792e-07,1.0081202,0.0016699044
33,1711.4133132581612,1.0084830070904576,0.0003214223892462969,1.0331235230879798e-07,1.0097584,0.0016711993
34,1711.4147021399267,1.0084651687498791,0.00032128591624473485,1.0322463997721877e-07,1.0093031,0.0016721495
35,1711.4160910219255,1.0084453184597952,0.0003212019504439191,1.0317069296897786e-07,1.0081897,0.0016701312
36,1711.4174799039235,1.0084235216918986,0.00032115559689531453,1.0314091741718575e-07,1.0075153,0.0016707566
37,1711.418868785921,1.0083998426111878,0.00032113421266274586,1.0312718254252168e-07,1.0079138,0.0016772482
38,1711.4202576679183,1.0083743386529622,0.0003211272058485084,1.031226823360703e-07,1.008825,0.001674197
39,1711.4216465496838,1.008347063752838,0.0003211258441554821,1.0312180778457097e-07,1.0088501,0.0016700298
40,1711.423035431682,1.0083180752272851,0.00032112305658805286,1.031200174724538e-07,1.0078541,0.0016755029
41,1711.4244243136793,1.0082874340725498,0.0003211132420563166,1.0311371422391856e-07,1.006232,0.0016724156
42,1711.425813195444,1.0082551960392112,0.0003210920997045876,1.0310013649270083e-07,1.0058042,0.0016681622
43,1711.4272020774429,1.0082213988694884,0.00032105646048452124,1.0307725081884896e-07,1.0088135,0.0016775251
44,1711.4285909594416,1.0081860620532201,0.00032100413103714197,1.0304365214291062e-07,1.0062213,0.0016683791
45,1711.4299798412062,1.0081492019701042,0.00032093376352581606,1.0299848057084441e-07,1.0078743,0.0016735345
46,1711.4313687232036,1.008110822832093,0.00032084471914788293,1.0294133380508386e-07,1.0068614,0.0016691549
47,1711.432757604969,1.0080709220602653,0.0003207369551013259,1.0287219436766994e-07,1.0102274,0.0016706444
48,1711.4341464869672,1.0080294922049853,0.00032061091570409527,1.0279135926861849e-07,1.0070453,0.0016695139
49,1711.4355353687317,1.0079865366531526,0.00032046743903735325,1.0269937948315973e-07,1.0082961,0.0016705743
50,1711.4369242504963,1.0079420566443769,0.0003203076727296578,1.0259700520948959e-07,1.0093412,0.0016740252
51,1711.4383131324946,1.007896056431108,0.00032013300292977096,1.0248513956483276e-07,1.0042071,0.0016691863
52,1711.4397020142605,1.0078485442092286,0.00031994499365391334,1.0236479896420266e-07,1.0070584,0.0016720218
53,1711.4410908962586,1.0077995051414692,0.00031974532494649015,1.0223707282513658e-07,1.0083302,0.001671977
54,1711.4424797780232,1.0077489143391654,0.0003195357468367986,1.0210309350655063e-07,1.0041343,0.001668487
55,1711.4438686597884,1.0076967434547306,0.0003193180369673431,1.0196400873267749e-07,1.0076977,0.0016703923
56,1711.445257541554,1.007642941550028,0.00031909396063039533,1.0182095571079227e-07,1.0088995,0.00167085
57,1711.4466464235513,1.0075874541781595,0.0003188652430600468,1.0167504323174272e-07,1.0069182,0.0016694247
58,1711.448035305316,1.0075302345048986,0.00031863354637706276,1.0152733687682379e-07,1.0067893,0.0016692487
59,1711.4494241870814,1.0074712325553048,0.00031840044806449093,1.0137884532766857e-07,1.0069809,0.0016713733
60,1711.4508130688473,1.0074103920553819,0.0003181674263020882,1.0123051115969474e-07,1.0086324,0.001672006
61,1711.4522019506126,1.0073476548107452,0.00031793585249616837,1.0108320630246534e-07,1.0060464,0.0016707563
62,1711.4535908323771,1.0072829682668107,0.00031770698519371525,1.0093772844087961e-07,1.0088226,0.0016693545
63,1711.4549797143752,1.0072162764268422,0.0003174819632651358,1.0079479699868501e-07,1.0108647,0.0016787099
64,1711.4563685961405,1.0071475379179822,0.0003172618051436642,1.0065505300301634e-07,1.0081087,0.0016720983
65,1711.4577574779053,1.0070767399649603,0.00031704742036912855,1.0051906676271892e-07,1.0059037,0.0016683858
66,1711.4591463596698,1.0070038808193733,0.0003168396036544456,1.0038733444390618e-07,1.008131,0.0016705875
67,1711.460535241435,1.0069289551061666,0.0003166390307707283,1.0026027580742623e-07,1.0083241,0.0016691053
68,1711.4619241232006,1.0068519659131718,0.0003164462648401696,1.0013823853129476e-07,1.0075548,0.0016762974
69,1711.463313004733,1.0067729292238505,0.0003162617637865562,1.0002150323338348e-07,1.010913,0.0016721913
70,1711.4647018864982,1.0066918753704184,0.00031608589620945644,9.991029378253526e-08,1.0071416,0.0016695859
71,1711.4660907682635,1.006608864500327,0.00031591894443210424,9.980477945109497e-08,1.0048274,0.0016681978
72,1711.4674796500287,1.0065239642221389,0.0003157611059924748,9.97050760575909e-08,1.0058941,0.0016737987
73,1711.4688685317935,1.006437230721917,0.0003156125008114519,9.961125066845872e-08,1.0056009,0.0016691568
74,1711.470257413558,1.0063487123279447,0.0003154731858600806,9.952333099670895e-08,1.0068251,0.0016685304
75,1711.4716462953234,1.0062584521818367,0.00031534315834497845,9.944130751498616e-08,1.0052375,0.0016785898
76,1711.4730351768558,1.0061664940884332,0.0003152223651584376,9.936513949607937e-08,1.0076119,0.0016703499
77,1711.4744240586203,1.006072878828863,0.0003151107230053884,9.929476775297864e-08,1.0066059,0.0016691405
