,time,mean,std,var,detrended_flux,df_flux_err
6696,1159.4668161105365,0.9989076132018306,0.00017686201746529122,3.128017322189298e-08,0.9952982,0.7784204
6697,1159.4674973140282,0.9988932204839732,0.00017691433149987472,3.1298680690047565e-08,0.9993977,0.7825199
6698,1159.468178417519,0.998879701742542,0.00017697036256941756,3.131850922795111e-08,0.9981555,0.78127766
6699,1159.4688596210108,0.9988670152256143,0.00017702953244839125,3.133945535889601e-08,0.9961646,0.77928674
6700,1159.4695407245017,0.9988551168612946,0.0001770911616817738,3.136127954580015e-08,1.0015322,0.7846544
6701,1159.4702217279919,0.9988439412397114,0.00017715451853145012,3.138372343610991e-08,0.99684197,0.7799641
6702,1159.4709028316065,0.9988334314586532,0.00017721882179613912,3.140651079881171e-08,1.0024767,0.7855989
6703,1159.4715840350982,0.9988235307811207,0.00017728320265107317,3.142933394222148e-08,0.9971691,0.78029126
6704,1159.4722651385891,0.9988142060595023,0.000177346706102087,3.145185416526003e-08,0.99913996,0.7822621
6705,1159.4729463420808,0.9988054132624532,0.00017740834959835582,3.147372250721244e-08,1.0010854,0.7842076
6706,1159.4736274455718,0.9987971173167159,0.00017746705339459384,3.149455504055962e-08,0.996478,0.7796002
6707,1159.47430854907,0.9987892929282958,0.0001775217106513682,3.151395775258809e-08,0.99891573,0.78203785
6708,1159.4749897525617,0.9987819017118889,0.00017757116491228238,3.153151860830499e-08,0.9991559,0.78227806
6709,1159.4756707560518,0.9987749066483935,0.00017761419587531183,3.154680257643364e-08,0.9964681,0.7795903
6710,1159.4763518595428,0.9987682630028706,0.00017764960041271227,3.155938052679634e-08,1.001998,0.78512007
6711,1159.4770330631509,0.998761918421281,0.00017767614324788828,3.156881187944412e-08,0.9990591,0.78218126
6712,1159.4777141666418,0.9987558433098378,0.00017769259713648494,3.157465907710914e-08,0.9978558,0.78097796
6713,1159.47839527014,0.9987500120291818,0.00017769778271168213,3.1576501980648194e-08,0.9988995,0.78202164
6714,1159.479076373631,0.9987443934851258,0.0001776909213476181,3.1574063529365396e-08,0.9997831,0.7829052
6715,1159.4797575771227,0.9987389560498328,0.00017767268342485003,3.156758243538698e-08,0.9974412,0.7805633
6716,1159.4804386806136,0.9987336759898378,0.0001776441536668012,3.155744533199408e-08,1.0005288,0.783651
6717,1159.481119784221,0.9987285226058905,0.00017760644392718044,3.154404892445869e-08,0.9978523,0.78097445
6718,1159.4818008877191,0.9987234756933362,0.00017756067910339052,3.152779476365723e-08,0.99940145,0.78252363
6719,1159.48248199121,0.9987185130613504,0.0001775079753817859,3.150908132414071e-08,0.99941117,0.7825333
6720,1159.483163094701,0.9987136174238277,0.00017744942424186122,3.148829816376804e-08,0.999346,0.7824682
6721,1159.4838442981927,0.998708778698096,0.000177386069852432,3.146581777769189e-08,0.9995975,0.7827196
6722,1159.4845254016836,0.9987039968982386,0.00017731893688089666,3.144200537657141e-08,0.9991986,0.7823208
6723,1159.4852065051818,0.998699278977152,0.0001772489666898175,3.141719619260803e-08,0.9977527,0.7808749
6724,1159.4858876087892,0.9986946363363223,0.00017717704813811073,3.1391706386934404e-08,0.9981109,0.781233
6725,1159.486568812281,0.9986900722438714,0.00017710399399009711,3.136582468724435e-08,0.9999326,0.78305477
6726,1159.487249815771,0.9986855886988212,0.00017703059285766788,3.133983080753737e-08,0.9985273,0.7816495
6727,1159.487930919262,0.998681191905225,0.00017695750104576325,3.13139571763613e-08,0.99948996,0.7826121
6728,1159.488612122761,0.998676892859999,0.00017688534010962481,3.128842354569765e-08,0.99771565,0.78083783
6729,1159.4892932263683,0.9986727078854861,0.0001768146872165828,3.1263433615498016e-08,0.99975955,0.78288174
6730,1159.4899743298593,0.9986686476453582,0.00017674602460830154,3.123915721483833e-08,0.9977226,0.7808448
6731,1159.490655533351,0.9986647275982348,0.00017667977573978546,3.121574315546088e-08,0.9992786,0.7824008
6732,1159.4913366368419,0.9986609608969556,0.00017661633684022674,3.1193330438860435e-08,0.9985127,0.7816348
6733,1159.4920177403328,0.9986573615877218,0.00017655602262766162,3.1172029126099365e-08,0.99870056,0.78182274
6734,1159.492698843831,0.9986539444242504,0.0001764991097280467,3.115193573479308e-08,0.9967539,0.779876
6735,1159.4933799474384,0.9986507205287934,0.00017644583113819614,3.113313132604883e-08,0.99820423,0.7813264
6736,1159.4940610509293,0.9986476855467397,0.00017639638050224302,3.11156830542921e-08,0.998954,0.7820762
6737,1159.494742254421,0.9986448281756081,0.00017635091035392463,3.109964358265796e-08,0.99912477,0.78224695
