,mean,std,var
0,1.0103460534242377,0.0005185955702356028,2.6894136546799004e-07
1,1.0092101292804678,0.0005032656489419777,2.5327631340498987e-07
2,1.008813238393536,0.0005027720544616541,2.5277973874759246e-07
3,1.008257960620748,0.0005027229943226843,2.5273040902076566e-07
4,1.008028800353975,0.0005027036348934683,2.5271094453510547e-07
5,1.0077663869593183,0.0005026784068035697,2.5268558066657504e-07
6,1.0080078307559601,0.0005026777918338371,2.526849624029425e-07
7,1.0077391413819101,0.0005026477588665565,2.526547694935719e-07
8,1.007040070648732,0.0005025971896129739,2.526039350068596e-07
9,1.0073211031596028,0.0005025993962850593,2.526061531461061e-07
10,1.00714971977171,0.0005025710695323794,2.5257767993091965e-07
11,1.0070314230522668,0.000502555839949731,2.525623722675796e-07
12,1.0065819246396956,0.0005025049049892922,2.525111795382976e-07
13,1.0067428103753155,0.000502496659443543,2.5250289275192007e-07
14,1.006503573461513,0.000502465870853944,2.5247195137301226e-07
15,1.0072670595560413,0.0005024862865009581,2.524924681215229e-07
16,1.007537937169801,0.0005024769379392472,2.5248307316080203e-07
17,1.0072356126421456,0.0005024448636446731,2.524508410029142e-07
18,1.0070539970952928,0.0005024115151901166,2.524173305956288e-07
19,1.0070237782160485,0.0005023875059243933,2.523932061089323e-07
20,1.006555279139581,0.0005023443378432819,2.523498337632054e-07
21,1.0068627050735195,0.0005023388095326568,2.5234427956268685e-07
22,1.006364722819278,0.0005022847591897789,2.522899793143342e-07
23,1.0064567357124106,0.0005022683275334322,2.5227347284323106e-07
24,1.006441895044369,0.0005022458988339974,2.5225094289556987e-07
25,1.0064441185854462,0.0005022273829510828,2.5223234418589357e-07
26,1.0067000306828142,0.0005022208634345615,2.522257956689565e-07
27,1.0071204112106356,0.0005022265742501944,2.522315318830861e-07
28,1.006822745504035,0.0005021876250941476,2.5219241079770015e-07
29,1.0065220813535327,0.0005021417010220616,2.5214628790532954e-07
30,1.0070475781297934,0.0005021617059406873,2.521663789132613e-07
31,1.0065133736199778,0.0005021020272606802,2.521064457792848e-07
32,1.0067940319158202,0.0005020965487070498,2.5210094422353085e-07
33,1.0070659864701714,0.0005021036649958387,2.521080904022534e-07
34,1.007222410275907,0.0005020973929551754,2.5210179201238386e-07
35,1.006796995727726,0.0005020535064945065,2.520577233834295e-07
36,1.0069685706641138,0.0005020510327108492,2.520552394460302e-07
37,1.0068994372425863,0.0005020324758141595,2.5203660677209456e-07
38,1.00703469592304,0.0005020298799017423,2.520340003141577e-07
39,1.006715374633492,0.0005019870723378364,2.5199102079431226e-07
40,1.0072835066134238,0.0005020197791064847,2.520238586141237e-07
41,1.007224317297088,0.0005020103125480094,2.5201435390455004e-07
42,1.0070612703984452,0.000501989260626971,2.51993217784813e-07
43,1.0071218408242428,0.0005019896671530313,2.5199362592841115e-07
44,1.0073910587357093,0.000502001318612828,2.5200532388901806e-07
45,1.0070934076309979,0.0005019777366312145,2.519816480733969e-07
46,1.0076077998976083,0.0005020088727107357,2.5201290828030364e-07
47,1.006882807643545,0.0005019661993089684,2.51970065248691e-07
48,1.0070704522780618,0.0005019798917829429,2.519838117544151e-07
49,1.0067746773176964,0.0005019533588538983,2.519571744647104e-07
50,1.0075112464509601,0.0005020098172107513,2.52013856575972e-07
51,1.0071954975993567,0.0005019906246352734,2.5199458722171197e-07
52,1.0076615477307473,0.000502033244349292,2.52037378431876e-07
53,1.0075731882950028,0.0005020349544933194,2.5203909553310933e-07
54,1.0073125707527386,0.0005020267056523917,2.520308131881931e-07
55,1.0075108603146985,0.0005020456792074333,2.5204986401085295e-07
56,1.008020485840002,0.0005020793128940817,2.520836364361932e-07
57,1.0077850261311037,0.0005020771507763223,2.520814653316698e-07
58,1.0079626473164012,0.0005021020980519245,2.521065168681444e-07
59,1.0079058739162012,0.0005021096336596424,2.521140842138203e-07
60,1.0070690297270568,0.0005020698351490081,2.5207411936655215e-07
61,1.007607331675787,0.0005021193968970259,2.5212388874023303e-07
62,1.0076517054707024,0.0005021328289971461,2.521373779566772e-07
63,1.0078994544331505,0.0005021530244372832,2.521576599515108e-07
64,1.007896785127025,0.0005021609947662884,2.521656646646683e-07
65,1.0082909070446409,0.0005022012873212029,2.5220613298707344e-07
66,1.0080268466007762,0.000502194606371692,2.521994226688186e-07
67,1.007864991141103,0.0005022010835434083,2.5220592831217336e-07
68,1.0085364816930622,0.0005022489815466891,2.5225403946468644e-07
69,1.0087004007456888,0.0005022635308235011,2.5226865439529006e-07
70,1.0085427010954224,0.0005022737103063819,2.522788800649392e-07
71,1.007952463735183,0.0005022439948827012,2.522490303957347e-07
72,1.0079812483590818,0.0005022493839421533,2.5225444367027255e-07
73,1.0082222473180942,0.0005022709881389795,2.5227614552610685e-07
74,1.0083134446806916,0.0005022873534080004,2.5229258539361346e-07
75,1.008182045121429,0.0005022838303158798,2.5228904619679156e-07
76,1.0078714410981584,0.0005022699171324566,2.522750696562449e-07
77,1.0082301984268245,0.000502294697038728,2.522999626732275e-07
78,1.0076537977969213,0.0005022555674589234,2.522606550434852e-07
79,1.0078599182279206,0.0005022739145314621,2.522790852187585e-07
80,1.008568409578114,0.0005023112810360712,2.5231662305609894e-07
81,1.008109562467307,0.000502283076779694,2.5228828921927595e-07
82,1.0074765864066184,0.0005022482981558839,2.5225335300048174e-07
83,1.0080190195677905,0.0005022801562476873,2.522853553602012e-07
84,1.007824713010959,0.0005022649947880544,2.5227012498944433e-07
85,1.0068450162288811,0.0005021985485826738,2.522033821985442e-07
86,1.0072250278441168,0.0005022255979541551,2.5223055124040856e-07
87,1.0071875449359338,0.0005022108795895718,2.5221576757813134e-07
88,1.008188973710918,0.0005022711407429666,2.5227629882324095e-07
89,1.007328071392087,0.0005022069582057427,2.5221182887026454e-07
90,1.0069567049695498,0.000502178190066797,2.521829345787641e-07
91,1.0074135095869479,0.0005022033531541912,2.5220820791931335e-07
92,1.00734790170143,0.0005021895313200114,2.5219432536741277e-07
93,1.00730209629598,0.0005021834645876548,2.5218823210526034e-07
94,1.0067842299335223,0.0005021427762771853,2.521473677673594e-07
95,1.007444219535487,0.0005021772202284035,2.521819605163264e-07
96,1.0078726156029167,0.0005021904682434371,2.5219526639456264e-07
97,1.0077644696461348,0.0005021793037754689,2.5218405314041473e-07
98,1.0068957525877795,0.000502113323314323,2.521177894497539e-07
99,1.007696660330945,0.0005021592147684158,2.52163876976832e-07
100,1.0074492783999496,0.0005021374447167124,2.521420133866294e-07
101,1.0063981177515045,0.0005020675863991557,2.520718613126737e-07
102,1.0073009963312478,0.0005021214238064671,2.5212592424543384e-07
103,1.006870997281491,0.0005020821894125603,2.5208652492531014e-07
104,1.007180538168606,0.0005020984642233282,2.521028677754248e-07
105,1.0072001177742438,0.0005020924696480832,2.5209684807731133e-07
106,1.0065319803271264,0.000502044819268813,2.5204900055465513e-07
107,1.0062962656732377,0.0005020330631316837,2.520371964773811e-07
108,1.0073300575785054,0.0005020908849459496,2.5209525674580683e-07
109,1.0069918132903313,0.0005020567608944558,2.520609911598327e-07
110,1.0068958194026965,0.0005020512445298492,2.520554521339704e-07
111,1.0076758079796309,0.0005021000420559088,2.521044522325454e-07
112,1.0069317878357154,0.0005020484518211863,2.5205264797605e-07
113,1.0073724652348128,0.0005020722325220974,2.52076526669723e-07
114,1.0076172516687587,0.000502081067152826,2.520853979933206e-07
115,1.0076929979509928,0.0005020960005711706,2.5210039378956487e-07
116,1.0069054889764757,0.0005020418850123509,2.5204605430675453e-07
117,1.007240994784142,0.0005020719583874719,2.520762513990313e-07
118,1.0072818294886006,0.0005020686353091571,2.5207291456119944e-07
119,1.0080341696075144,0.0005021177175832625,2.5212220231102494e-07
120,1.00778975634955,0.0005021037788565476,2.521082047420248e-07
121,1.007478185418953,0.0005020905387201704,2.5209490907231093e-07
122,1.0072440221161385,0.0005020738635841176,2.520781644942832e-07
123,1.0076726147175394,0.0005021090344647819,2.521134824911555e-07
124,1.0077493666860413,0.000502123995367803,2.5212850672412545e-07
125,1.0071322945160328,0.0005020847886630437,2.520891350068133e-07
126,1.0078428337571999,0.0005021449054266381,2.521495060459273e-07
127,1.0073154546207446,0.0005021192317480613,2.5212372289126327e-07
128,1.0072947351478971,0.0005021272729451034,2.521317982352863e-07
129,1.0074483235900098,0.000502145457851865,2.5215006084125914e-07
130,1.0071935406661414,0.0005021378186779996,2.521423889466996e-07
131,1.0070328356928124,0.0005021393694694908,2.5214394637121775e-07
132,1.0068933379838865,0.0005021491039917766,2.52153722639744e-07
133,1.007287401463151,0.0005021892071803912,2.521939998084699e-07
134,1.0067675395356126,0.0005021694391078783,2.5217414557392116e-07
135,1.006962408358481,0.000502201971891077,2.522068205712861e-07
136,1.0065634039285505,0.0005021891226385936,2.5219391489652047e-07
137,1.0068109387510946,0.000502222251899966,2.522271903034729e-07
138,1.007336587343116,0.0005022723227571644,2.522774862078771e-07
139,1.0069964685110504,0.0005022703535794594,2.522755080848352e-07
140,1.0067602884464744,0.0005022737726361558,2.5227894267815677e-07
141,1.0070538799345155,0.000502318090307281,2.523234638499537e-07
142,1.007430467500556,0.0005023543641193682,2.5235990714977475e-07
143,1.0072836031027699,0.0005023646933582641,2.5237028513294267e-07
144,1.0065025687574138,0.0005023411917595044,2.523466729383592e-07
145,1.00683898672207,0.0005023829286475879,2.5238860699652735e-07
146,1.0064711337742573,0.0005023698462814081,2.5237546245280565e-07
147,1.0068616932324301,0.0005024188943609077,2.52424745410837e-07
148,1.0067178836186041,0.0005024253042683781,2.524311863691723e-07
149,1.0072690970723506,0.0005024736056216947,2.524797243464664e-07
150,1.00721696693635,0.0005024860398373895,2.524922202314626e-07
151,1.0068789871322545,0.0005024823795547361,2.5248854176298987e-07
152,1.006800413173131,0.0005024919702941202,2.52498180210067e-07
153,1.0070308469349103,0.0005025147700183202,2.5252109408656527e-07
154,1.0070324985628627,0.0005025208600102312,2.525272147454224e-07
155,1.0086079109147152,0.0005026259773941091,2.526328731513835e-07
156,1.0081721445254797,0.0005025981254182569,2.526048756739459e-07
157,1.008435023546997,0.000502628460009831,2.526353688118543e-07
158,1.0080080884607603,0.000502603277665526,2.526100547201298e-07
159,1.0077044922374019,0.0005025875585907065,2.5259425405016684e-07
160,1.0079603096844272,0.0005026014901710662,2.526082579221763e-07
161,1.0079140635868633,0.0005025951012482751,2.5260183579876383e-07
162,1.0080491874507618,0.0005026013850511063,2.526081522552905e-07
163,1.007468911224313,0.0005025481013115655,2.525545941318595e-07
164,1.0089077955454426,0.0005026211877276819,2.526280583527857e-07
165,1.0086059719357778,0.0005025894671526504,2.5259617249278514e-07
166,1.0076549423572732,0.0005025172416964221,2.525235782021803e-07
167,1.0078015033164,0.0005025084699933426,2.5251476241505005e-07
168,1.0080234094931027,0.0005024948209320664,2.525010450635495e-07
169,1.0086717790527882,0.0005025153798197599,2.5252170695539756e-07
170,1.0080663079815628,0.0005024451489693527,2.52451127722835e-07
171,1.007910756036898,0.0005024032985312486,2.524090743750789e-07
172,1.007904605559038,0.0005023790920995584,2.5238475217877654e-07
173,1.0074911684449845,0.0005023276559062596,2.5233307388827764e-07
174,1.0076677396893465,0.0005022964757693957,2.5230174957035514e-07
175,1.008294099710527,0.0005023081158938363,2.5231344329281575e-07
176,1.008190100691338,0.000502271311072969,2.5227646992695917e-07
177,1.0079136583765165,0.0005022218845007846,2.5222682127151947e-07
178,1.0076899891832094,0.000502175627577063,2.5218036093241705e-07
179,1.008133242303781,0.0005021719174179584,2.521766346432288e-07
180,1.008321939705055,0.0005021469007097131,2.5215150989237045e-07
181,1.008014031134847,0.0005021064191748578,2.52110856176598e-07
182,1.007859691808245,0.0005020732874696891,2.520775859906211e-07
183,1.008028713600252,0.0005020507989327332,2.520550047089957e-07
184,1.0082734703763236,0.0005020469976018964,2.520511878010786e-07
185,1.0080933496279199,0.0005020122688929153,2.520163181190128e-07
186,1.0080951503215605,0.0005019903437145423,2.519943051826443e-07
187,1.008224646379616,0.0005019797753905138,2.519836949011107e-07
188,1.0083293379501652,0.0005019748294480919,2.5197872939944094e-07
189,1.0078988742549402,0.0005019349250142846,2.519386689490955e-07
190,1.0084149531716298,0.0005019614999268397,2.519653474088027e-07
191,1.0081769571868635,0.0005019468295577671,2.519506197030941e-07
192,1.0083461945706242,0.0005019573622074979,2.5196119347430926e-07
193,1.0080898770224838,0.0005019422727236409,2.519460451469739e-07
194,1.0082118038958308,0.0005019619656713974,2.519658149806932e-07
195,1.008253861507706,0.0005019732452329111,2.5197713892966033e-07
196,1.0088485073426758,0.0005020209932347552,2.520250776484102e-07
197,1.0088154219118122,0.0005020430044748511,2.5204717834213537e-07
198,1.0078248218705095,0.0005020169883495373,2.5202105659153946e-07
199,1.0076168803408105,0.0005020359801095352,2.520401253245416e-07
200,1.0080734955838095,0.0005020900597709503,2.520944281207964e-07
201,1.008568615681801,0.0005021611619897457,2.5216583261089163e-07
202,1.008272362442653,0.0005021799035347761,2.521846555141971e-07
203,1.0080502592786622,0.0005022088320744172,2.5221371101355017e-07
204,1.0084650875055072,0.0005022710582450151,2.522762159505674e-07
205,1.0083867789972911,0.0005023019169775613,2.5230721579933284e-07
206,1.008188247874462,0.0005023392164677652,2.523446884014483e-07
207,1.0087510404640605,0.0005024210182620209,2.5242687959144594e-07
208,1.008155384461725,0.000502432229962764,2.524381457053558e-07
209,1.008275267410369,0.0005024830321978078,2.524891976467031e-07
210,1.0084327194352498,0.0005025351897439377,2.525416169309755e-07
211,1.0083810393833803,0.00050257434339515,2.5258097063906616e-07
212,1.0083798866659213,0.0005026159441553252,2.52622787319149e-07
213,1.008348127792357,0.0005026519598580446,2.5265899274913334e-07
214,1.0088465668361632,0.0005027264984725051,2.5273393226642573e-07
215,1.0083821446704333,0.0005027298558322579,2.527373079451228e-07
216,1.0086000416103553,0.0005027814838176836,2.5278922046991165e-07
217,1.0083715310810455,0.0005027878222526585,2.527955942055709e-07
218,1.0090971979954368,0.0005028678264434824,2.5287605087199235e-07
219,1.008786459583846,0.0005028650539473673,2.528732624814886e-07
220,1.009094300485678,0.0005028965856673761,2.529049758759046e-07
221,1.0097040807812765,0.000502947519367706,2.5295620723812893e-07
222,1.0091278015169853,0.0005029193811800897,2.529279039665644e-07
223,1.0095578888276986,0.0005029510893137873,2.5295979824192533e-07
224,1.009909050797484,0.0005029649580975935,2.52973749074114e-07
225,1.009808927235799,0.0005029526170095942,2.529613349567996e-07
226,1.0094846800210542,0.0005029186421224563,2.5292716059429525e-07
227,1.0097830676947153,0.000502911986165816,2.5292046582924585e-07
228,1.0099970097555746,0.0005028990146240888,2.5290741890987957e-07
229,1.0098193032484835,0.0005028551902866333,2.5286334239820623e-07
230,1.0102337309656058,0.0005028380401824767,2.528460946545541e-07
231,1.0099914820472973,0.0005027881766830721,2.527959506122882e-07
232,1.0103973315407035,0.000502769191085824,2.5277685950509375e-07
233,1.0104342674439348,0.0005027204051989812,2.527278058034278e-07
234,1.010323454510979,0.0005026654487960508,2.5267255341333513e-07
235,1.0095509982737325,0.0005025714686408782,2.525780810918492e-07
236,1.0101258194402485,0.0005025526693242956,2.5255918544497477e-07
237,1.010162957921358,0.0005024981884021851,2.525044293474779e-07
238,1.0096654345442662,0.0005024109659867809,2.524167787437703e-07
239,1.00995588011546,0.0005023778274294349,2.523834814927191e-07
240,1.0099654651229626,0.0005023205626245349,2.523259476354292e-07
241,1.010123612558551,0.0005022777748034388,2.52282963061494e-07
242,1.0100617476153322,0.0005022188137645592,2.52223736899081e-07
243,1.0102493954821536,0.0005021781110168803,2.5218285518448214e-07
244,1.011003416718437,0.0005021728696744521,2.5217759103707423e-07
245,1.0110987578522928,0.0005021170425454531,2.521215244145924e-07
246,1.011520804428884,0.0005021000794679781,2.521044898017499e-07
247,1.0113206941780533,0.0005020517886229075,2.5205599845946067e-07
248,1.0107446588198767,0.0005019786458019599,2.519825608411695e-07
249,1.0109982445571135,0.0005019603926113747,2.519642357505655e-07
250,1.0108166021990685,0.0005019182999492478,2.519219798239431e-07
251,1.0112885327209045,0.0005019130926992979,2.5191675262297396e-07
252,1.0119609895221675,0.0005019300992783931,2.5193382456161753e-07
253,1.012592217947373,0.0005019473383053122,2.519511304317876e-07
254,1.0120247073476318,0.0005019039568147112,2.519075818662635e-07
255,1.0115979416576233,0.0005018786281569998,2.518821574007521e-07
256,1.0118969282815462,0.0005018951770063125,2.518987687021978e-07
257,1.0119680489801932,0.0005019082861304526,2.519119276864082e-07
258,1.0125244301995624,0.0005019555732143186,2.519593974809151e-07
259,1.0120310497785363,0.0005019462097758156,2.519499975083071e-07
260,1.01159238447711,0.0005019354898157791,2.5193923593660604e-07
261,1.0117069663469067,0.0005019687619482041,2.519726379718128e-07
262,1.0121901791535537,0.0005020316350836653,2.520357626247785e-07
263,1.012666532555456,0.0005020968841497568,2.5210128107289436e-07
264,1.01216214921702,0.0005021010847570002,2.521054993141563e-07
265,1.0120861200152667,0.0005021389857619859,2.5214356102207583e-07
266,1.0122366080300065,0.0005021887428095042,2.521935334045904e-07
267,1.0123476885196236,0.0005022362032272452,2.5224120383211877e-07
268,1.0124123535319705,0.0005022860703814859,2.52291296499275e-07
269,1.0130704841236713,0.0005023937153810107,2.5239944525433594e-07
270,1.0130057241276225,0.0005024123615995343,2.5241818108802123e-07
271,1.0128911124203834,0.0005024552109201677,2.524612389808302e-07
272,1.012509087520273,0.0005024829780579594,2.5248914323799574e-07
273,1.012216778357139,0.000502510746488546,2.525170503364757e-07
274,1.0125737055748296,0.0005025803205680059,2.525869786222396e-07
275,1.012591542059251,0.0005026307281186629,2.526376488490973e-07
276,1.0124910586443563,0.0005026650920231377,2.5267219473862953e-07
277,1.0129059825761586,0.0005027357090805109,2.527431931846841e-07
278,1.013245319630031,0.0005027625004195706,2.527701318281387e-07
279,1.0197919995393792,0.0005033428767869787,2.5335405161219164e-07
280,1.0188189777275196,0.0005031543600482334,2.531643100355473e-07
281,1.0164166753156623,0.0005030471290552779,2.530564140507574e-07
282,1.016728922324996,0.0005030971590647179,2.5310675145899e-07
283,1.0155849662091208,0.00050304541250864,2.5305468704598776e-07
284,1.0152541288627097,0.0005030466385856488,2.5305592059232033e-07
285,1.0159072047097284,0.0005030931281136833,2.531026955552109e-07
286,1.0156325163481765,0.00050307262680742,2.5308206784291766e-07
287,1.0147735000217242,0.0005030244357688326,2.5303358298055245e-07
288,1.0149732830972016,0.0005030270191065077,2.5303618195117884e-07
