,time,flux,flux_err,gp_st_dev
0,-0.5416632737409997,-0.08668690550872116,0.047656824566870225,0.0475999358049814
1,-0.4393031591184324,-0.09675082684050314,0.04767258729750202,0.049605382979132105
2,-0.33692798124938544,-0.13252806008855172,0.04768395277594407,0.05156080470156357
3,-0.23456786664390325,-0.05381718176075644,0.04770854956440248,0.05345828915494031
4,-0.13220771704826179,-0.08825510706792355,0.04771665665714934,0.05529151970608553
5,-0.029847566359177857,1.0816987739986288,0.047911393280334155,0.057054527202495445
6,0.07251254824630433,0.8482737054311182,0.047847578567104025,0.058741911482176265
7,0.17487269784194578,0.42765799525449233,0.04781082113952533,0.060348783849367406
8,0.2772478757280778,0.5083408736353551,0.04782781548266561,0.061870931216396814
9,0.3796079903164749,0.28848327384110495,0.047811404893848296,0.06330389542731825
10,0.4819681399292014,0.22588233914783465,0.047810829322997156,0.06464428165580871
11,0.5843433188746058,0.3345865228847773,0.0478264420233123,0.06588899506670132
12,0.686703433480088,0.27704596187623,0.0478215905884367,0.0670347309448488
13,0.7890485548023239,0.11800718247569285,0.04780447076539523,0.06807890645989506
14,0.8914237326713709,0.13970172601185224,0.04780430982378283,0.06901962428825087
15,0.9937838472768531,0.32996962958302717,0.0478224771312169,0.06985439159551375
16,1.096143997965937,0.3132442920146293,0.04781520748041933,0.0705815661655865
17,1.1985191408448248,0.21072320824441285,0.04779622182580354,0.07119969814028448
18,1.3008792904404662,0.18599852695749794,0.047785416915180956,0.0717073224871286
19,1.4032394400531927,0.09097695312954784,0.04776631532804777,0.07210349531709061
20,1.5056145828979102,0.11206466993897596,0.047758332351290136,0.07238744351880444
21,1.6079597053477588,0.15547127250390402,0.04775119909168953,0.07255849255357515
22,1.7103198549263152,0.08165252415430704,0.04773143600725112,0.07261639713971961
23,1.812694997805203,0.07051018410907997,0.04771828107630504,0.07256098949767331
24,1.9150551474008444,0.07717592674665705,0.04770344171407661,0.07239239480818288
25,2.017415296996486,0.13247455181363665,0.047696281176236616,0.0721109496567188
26,2.1197904398753735,0.03573415435918709,0.04767032865928049,0.07171715372408057
27,2.2221505905644574,0.09349823675084074,0.04766098449837727,0.07121191999927942
28,2.3245107051699394,0.011489609848102328,0.0476359294354971,0.07059623289762451
29,2.426885883056072,-0.0032084493485454125,0.04762091276471264,0.06987125273580223
30,2.5292310043612227,0.15608101156373386,0.04762218665849217,0.06903884621959874
31,2.6315911189667047,0.05388628877014158,0.047594737930105484,0.06810045072959207
32,2.7339662979291943,-0.029806959411279952,0.04757099222271606,0.0670580665569564
33,2.8363264475419205,-0.02419396160332647,0.047556165135695355,0.06591432672383742
34,2.938686562130318,-0.019074089841160536,0.04754166538754734,0.06467170652015826
35,3.041061739999365,-0.01956134617667312,0.047526339108745784,0.06333293333491298
36,-1.6876418891893101,-0.11372015403895967,0.03982357429616883,0.028450534996478514
37,-1.3945616406945027,-0.10273862030502127,0.03984223603387092,0.029570774606646488
38,-1.1015243119416325,-0.19587623868826634,0.03984925556552179,0.030636141656011955
39,-0.8084870864891405,-0.12040076983244352,0.039875428144694296,0.03163770267752964
40,-0.5154498610366484,-0.05911003449703515,0.03990051019973461,0.032567584920880535
41,-0.22241253541409273,0.17118952405726895,0.03994554655055369,0.033419001348874114
42,0.07062469316871381,1.0928215038505613,0.040130601608265114,0.034186131679334854
43,0.36370504183358493,0.6287139845977561,0.04003200904335422,0.03486411981583426
44,0.6567422672371658,0.3661030792927183,0.04001926253812917,0.0354486076522502
45,0.949779492738569,0.2753472418700749,0.040025133001720746,0.035936271203097066
46,1.2428168183611248,0.2379666187997076,0.04003931670296003,0.036324357425862985
47,1.5358970668559322,0.11987036418802398,0.04003821240378617,0.0366107856891063
48,1.8288913725664868,0.1359095028127014,0.040054331498380044,0.036793947036666004
49,2.121928598018979,0.04389500288484208,0.04005563553565811,0.0368730281084225
50,2.4150088465626975,0.12931160233462452,0.04007637156505163,0.03684764297584769
51,2.708046172136342,0.07486970675825125,0.040080435202344195,0.03671803078413539
52,3.0010833975888342,-0.01648748791146851,0.04007613853726338,0.03648500162237226
53,3.294120726292793,0.09406180209880034,0.040096196145854655,0.03614994550572636
54,3.5872009748365117,0.04050102253544,0.040094325036027854,0.03571478336023496
55,3.880238200289004,-0.007316635822985984,0.040090290096738763,0.03518226237828258
56,4.17327552591156,-0.06967714569275073,0.040081677251934754,0.03455560726513711
57,-0.44019017145189765,-0.09121884544002179,0.052911383418786616,0.049374834879371415
58,-0.2986150473466528,-0.02763753510119793,0.052921008801834646,0.05254357775001422
59,-0.15701908907867143,0.0632579475402722,0.05293680881332187,0.055760506406370286
60,-0.015443915089493821,1.0036247397753937,0.0530596840735887,0.05901206427671334
61,0.12613125741096387,0.9855010408984247,0.05307446552602322,0.06228750039227913
62,0.2677272156789452,0.8666330631179637,0.05304405227867231,0.06557725341610623
63,0.4093023881557724,0.6117363090770092,0.05301955593345483,0.06887130864542088
64,0.550856774912337,0.4943665747919208,0.053013294881823304,0.07216146818479302
65,0.692431948925145,0.3365503555437745,0.053001050567392786,0.07544123095125015
66,0.8340279071694959,0.40889590244196533,0.053016616001643625,0.07870375214081624
67,0.9756030796699535,0.2691888205198064,0.053006939690642955,0.08194178252781825
68,1.1171990379143044,0.40255307853734784,0.05303096070830251,0.0851504603236315
69,1.2587742104383925,0.23193861445814987,0.05301913462039212,0.08832345549261494
70,1.4003493829152198,0.27674493851285153,0.05303286973489068,0.09145623024958857
71,1.5419453426482905,0.22717194942177085,0.05303493000206546,0.09454455985844
72,1.6834997294284857,0.1924616597647669,0.05303864928587912,0.0975827231549718
73,1.8250749019289432,0.22508264576078665,0.05305072692701009,0.10056797273100829
74,1.966670860173294,0.20903826676786755,0.05305720866643637,0.10349643761968925
75,2.108246032673752,0.13368975731798297,0.05305660216081863,0.10636364049191682
76,2.2498212066865597,0.1313379736010631,0.053063878684960285,0.10916660999801178
77,2.3914171165120677,0.085956024356362,0.05306691892940547,0.11190253208627786
78,-0.5174159301514776,0.005450941316468171,0.029721104417695966,0.08156682491684496
79,-0.4467738512011571,0.021030744419435473,0.029719515815250144,0.08220464670797724
80,-0.37613177223904565,-0.03322823187925569,0.029710416120761696,0.08278506383679783
81,-0.30548969252231334,-0.030447564648379246,0.02970515274136943,0.08330761978652644
82,-0.23484761357199282,-0.021613563633350572,0.029701220539991847,0.08377190590661449
83,-0.16420553459809042,0.2653032923272906,0.029731004892210124,0.08417756076576557
