      5.5440202,     -0.0457825,      0.1151171
      5.7931895,      0.0550388,      0.1151011
      6.0215945,      0.0351196,      0.1151043
      6.2500000,      0.0300377,      0.1150719
      6.4784055,      0.2302282,      0.1150726
      6.7068105,      0.1927492,      0.1150771
      6.9352160,     -0.0997777,      0.1150392
      7.1843853,     -0.0956940,      0.1150475
      7.4127908,      0.3287354,      0.1150256
      7.6411963,      0.0999138,      0.1150440
      7.8696012,      0.2286401,      0.1150329
      8.0980062,     -0.0401561,      0.1150225
      8.3264122,     -0.0029039,      0.1150167
      8.5755816,     -0.1142066,      0.1150081
     -0.6180905,      0.0860981,      0.0828770
     -0.5628141,      0.1793548,      0.0828690
     -0.5075377,     -0.0142843,      0.0828614
     -0.4522613,      0.0130749,      0.0828573
     -0.3919598,     -0.0665839,      0.0828511
     -0.3366834,     -0.1605596,      0.0828446
     -0.2814070,     -0.0648187,      0.0828335
     -0.2261306,      0.1037165,      0.0828385
     -0.1708543,     -0.1001209,      0.0828452
     -0.1155779,     -0.0476580,      0.0828522
     -0.0552764,      0.0247442,      0.0828567
      0.0000000,      1.0000000,      0.0828609
      0.0552764,      0.9101755,      0.0828722
      0.1105528,      0.8781094,      0.0828843
      0.1658292,      0.8174419,      0.0828890
      0.2211055,      0.6365835,      0.0828945
      0.2763819,      0.5581342,      0.0828971
      0.3366834,      0.6239989,      0.0829019
      0.3919598,      0.5497336,      0.0829002
      0.4472362,      0.4714804,      0.0829116
      0.5025126,      0.4469650,      0.0829202
      0.5577890,      0.4845553,      0.0829251
      0.6130653,      0.3160854,      0.0829285
      0.6733668,      0.3059850,      0.0829356
      0.7286432,      0.3551793,      0.0829424
      0.7839196,      0.2817311,      0.0829491
      0.8391960,      0.5659791,      0.0829514
      0.8944724,      0.3294545,      0.0829551
      0.9497488,      0.6483182,      0.0829644
      1.0100503,      0.3401432,      0.0829696
      1.0653267,      0.3197463,      0.0829755
      1.1206030,      0.4387278,      0.0829832
      1.1758794,      0.3529239,      0.0829829
      1.2311558,      0.2265224,      0.0829964
      1.2864321,      0.4488609,      0.0829994
      1.3467337,      0.2366228,      0.0830009
      1.4020101,      0.0996633,      0.0830090
      1.4572865,      0.3356323,      0.0830147
      1.5125629,      0.5178308,      0.0830087
      1.5678391,      0.2557121,      0.0830182
      1.6231155,      0.1400974,      0.0830156
      1.6783919,      0.1908607,      0.0830246
      1.7386935,      0.0861962,      0.0830305
      1.7939699,     -0.0778936,      0.0830337
      1.8492463,      0.0279803,      0.0830464
      1.9045227,     -0.1148956,      0.0830511
      1.9597991,     -0.0433759,      0.0830493
      2.0150754,     -0.0697545,      0.0830572
      2.0753770,     -0.1365672,      0.0830587
      2.1306534,     -0.2202465,      0.0830565
      2.1859295,     -0.0466447,      0.0830651
      2.2412059,      0.1391168,      0.0830746
      2.2964823,      0.0895957,      0.0830775
      2.3517587,      0.2416566,      0.0830826
      2.4120603,     -0.0115059,      0.0830684
      2.4673367,     -0.0686432,      0.0830991
     -1.6641791,     -0.1217079,      0.0944443
     -1.5820895,     -0.3329971,      0.0944463
     -1.5000000,      0.0646270,      0.0944446
     -1.4179105,      0.0824088,      0.0944581
     -1.3283582,      0.2546229,      0.0944550
     -1.2462686,     -0.1228286,      0.0944527
     -1.1641791,     -0.0427360,      0.0944601
     -1.0820895,     -0.1345960,      0.0944612
     -1.0000000,     -0.1180470,      0.0944616
     -0.9179105,     -0.0035489,      0.0944642
     -0.8283582,      0.6237439,      0.0944571
     -0.7462686,      0.1945160,      0.0944702
     -0.6641791,      0.3322126,      0.0944640
     -0.5820895,      0.2282117,      0.0944636
     -0.5000000,      0.2458814,      0.0944566
     -0.4179105,      0.2323957,      0.0944694
     -0.3358209,     -0.0174829,      0.0944743
     -0.2462687,      0.0712391,      0.0944721
     -0.1641791,      0.2674736,      0.0944672
     -0.0820896,      0.4526131,      0.0944745
      0.0000000,      1.0000000,      0.0944691
      0.0820896,      0.5331914,      0.0944802
      0.1641791,      0.5614703,      0.0944934
      0.2537313,      0.3444656,      0.0945026
      0.3358209,      0.4544062,      0.0945059
      0.4179105,      0.3276178,      0.0945000
      0.5000000,      0.3255632,      0.0945089
      0.5820895,      0.2361687,      0.0945223
      0.6641791,      0.4448056,      0.0945300
      0.7537314,      0.0488251,      0.0945404
      0.8358209,      0.1008256,      0.0945475
      0.9179105,     -0.0997049,      0.0945527
      1.0000000,      0.2450222,      0.0945552
      1.0820895,      0.1070641,      0.0945586
      1.1641791,     -0.0536441,      0.0945694
      1.2537314,      0.0779633,      0.0945578
      1.3358209,     -0.0822220,      0.0945825
      1.4179105,      0.1699727,      0.0945816
      1.5000000,      0.1420673,      0.0945864
      1.5820895,     -0.0723972,      0.0945930
      1.6641791,     -0.0152789,      0.0945956
      1.7462686,      0.0074340,      0.0946118
      1.8358209,      0.0173335,      0.0946089
     -2.1707318,     -0.0639757,      0.0432282
     -1.9024390,     -0.0090215,      0.0432247
     -1.6341463,      0.0016153,      0.0432263
     -1.3658537,      0.0763824,      0.0431749
     -1.0975610,     -0.0630134,      0.0430960
     -0.8048781,     -0.0109290,      0.0430980
     -0.5365854,      0.0645943,      0.0430978
     -0.2682927,      0.9254906,      0.0430974
      0.0000000,      1.0000000,      0.0430959
      0.2682927,      0.7396982,      0.0430924
      0.5365854,      0.5347802,      0.0430961
      0.8292683,      0.4362993,      0.0430942
      1.0975610,      0.2932777,      0.0430947
      1.3658537,      0.3472867,      0.0430912
      1.6341463,      0.2314500,      0.0430936
      1.9024390,      0.3263738,      0.0430947
      2.1707318,      0.1801045,      0.0430927
      2.4634147,      0.2227549,      0.0430939
      2.7317073,      0.1741073,      0.0430901
      3.0000000,      0.1355810,      0.0430975
      3.2682927,      0.1575936,      0.0430971
      3.5365853,      0.1507716,      0.0430972
      3.8048780,      0.0724301,      0.0430939
      4.0975609,      0.0768636,      0.0430960
      4.3658538,      0.0303811,      0.0430941
      4.6341462,      0.0266007,      0.0430938
      4.9024391,      0.0316699,      0.0430972
      5.1707315,     -0.0034711,      0.0430992
      5.4390244,      0.0216345,      0.0430909
      5.7073169,     -0.0198646,      0.0431079
      6.0000000,      0.1231055,      0.0431130
      6.2682929,     -0.0234045,      0.0431255
      6.5365853,      0.0333024,      0.0431290
      6.8048782,     -0.1162835,      0.0431446
      7.0731707,     -0.0013919,      0.0431531
      7.3414636,     -0.0139533,      0.0431624
      7.6341462,      0.0082483,      0.0431664
     -4.1875000,      0.0219333,      0.0269058
     -3.9583333,     -0.0701843,      0.0269155
     -3.7291667,      0.0026050,      0.0269208
     -3.5000000,     -0.0040307,      0.0269266
     -3.2500000,      0.0110631,      0.0269291
     -3.0208333,     -0.0981636,      0.0269358
     -2.7916667,     -0.0677723,      0.0269372
     -2.5625000,     -0.1263789,      0.0269493
     -2.3333333,     -0.0763590,      0.0269547
     -2.1041667,     -0.0556586,      0.0269586
     -1.8541666,     -0.0370378,      0.0269661
     -1.6250000,     -0.0873042,      0.0269743
     -1.3958334,     -0.0923427,      0.0269773
     -1.1666666,     -0.0820192,      0.0269836
     -0.9375000,      0.1813835,      0.0269896
     -0.7083333,      0.2063399,      0.0269968
     -0.4583333,      0.6583300,      0.0270014
     -0.2291667,      0.9979417,      0.0270021
      0.0000000,      1.0000000,      0.0270140
      0.2291667,      0.6865238,      0.0270219
      0.4583333,      0.5041755,      0.0270214
      0.6875000,      0.3785149,      0.0270219
      0.9166667,      0.2617090,      0.0270206
      1.1666666,      0.2051821,      0.0270174
      1.3958334,      0.1421052,      0.0270170
      1.6250000,      0.2069938,      0.0270144
      1.8541666,      0.3272086,      0.0270137
      2.0833333,      0.2251750,      0.0270097
      2.3125000,      0.2375245,      0.0270085
      2.5625000,      0.1736758,      0.0270058
      2.7916667,      0.1516675,      0.0270036
      3.0208333,      0.1811048,      0.0270027
      3.2500000,      0.2023949,      0.0270007
      3.4791667,      0.1811155,      0.0269985
      3.7083333,      0.1129037,      0.0269911
      3.9583333,      0.1793789,      0.0269907
      4.1875000,      0.0898878,      0.0269914
      4.4166665,      0.1814050,      0.0269854
      4.6458335,      0.1920929,      0.0269881
      4.8750000,      0.0877545,      0.0269842
      5.1041665,      0.0324711,      0.0269837
      5.3541665,      0.0799503,      0.0269806
      5.5833335,      0.0417225,      0.0269807
      5.8125000,      0.0328892,      0.0269754
      6.0416665,      0.0195427,      0.0269752
      6.2708335,      0.0585959,      0.0269703
      6.7291665,      0.0238736,      0.0269603
      6.9791665,      0.0027872,      0.0269547
      7.2083335,      0.0089727,      0.0269484
      7.4375000,     -0.0359765,      0.0269477
      7.6666665,     -0.0112561,      0.0269418
      7.8958335,     -0.0204003,      0.0269383
      8.1250000,     -0.0188030,      0.0269328
      8.3750000,     -0.0151367,      0.0269286
      8.6041670,     -0.0066679,      0.0269209
      8.8333330,     -0.0291371,      0.0269172
      9.0625000,     -0.0119314,      0.0269134
      9.2916670,     -0.0703880,      0.0269091
      9.5208330,      0.0003216,      0.0269035
      9.7708330,     -0.0389138,      0.0268962
     10.0000000,     -0.0039879,      0.0268920
     10.2291670,     -0.0881189,      0.0268906
     10.4583330,      0.0055959,      0.0268850
     10.6875000,     -0.0404468,      0.0268807
     10.9166670,      0.0040843,      0.0268751
     11.1666670,     -0.0451529,      0.0268704
     11.3958330,     -0.0139039,      0.0268648
     11.6250000,     -0.0844420,      0.0268590
     11.8541670,      0.0147508,      0.0268681
     12.0833330,     -0.0296517,      0.0268718
     12.3125000,      0.0256960,      0.0268794
     12.5416670,     -0.0017581,      0.0268820
     12.7916670,      0.0507381,      0.0268926
     13.0208330,      0.0273898,      0.0268986
     -2.1041667,      0.0747767,      0.0516959
     -1.8750000,     -0.1357150,      0.0517024
     -1.6250000,      0.0842419,      0.0517000
     -1.3958334,     -0.0779591,      0.0517001
     -1.1666666,     -0.0236115,      0.0516999
     -0.9375000,     -0.0811210,      0.0516979
     -0.7083333,      0.0198542,      0.0516944
     -0.4791667,      0.6884714,      0.0516985
      0.0000000,      1.0000000,      0.0516945
      0.2291667,      0.7492249,      0.0516945
      0.4583333,      0.5043425,      0.0516933
      0.6875000,      0.3942716,      0.0516945
      0.9166667,      0.3485679,      0.0516942
      1.1666666,      0.2316600,      0.0516909
      1.3958334,      0.2488656,      0.0516890
      1.6250000,      0.2099168,      0.0516843
      1.8541666,      0.2085207,      0.0516746
      2.0833333,      0.0566472,      0.0516786
      2.3125000,      0.2237553,      0.0516776
      2.5416667,      0.0193615,      0.0516780
      2.7916667,      0.0728467,      0.0516749
      3.0208333,     -0.0776717,      0.0516738
      3.2500000,      0.1471101,      0.0516719
      3.4791667,     -0.0403244,      0.0516748
      3.7083333,      0.2554563,      0.0516689
      3.9375000,     -0.0180474,      0.0516717
      4.1875000,      0.0023612,      0.0516699
      4.4166665,     -0.0893953,      0.0516677
      4.6458335,      0.0989426,      0.0516626
      4.8750000,     -0.0376758,      0.0516625
      5.1041665,     -0.0214762,      0.0516615
      5.3333335,      0.0000411,      0.0516642
      5.5833335,     -0.0492557,      0.0516600
      5.8125000,     -0.0001848,      0.0516632
      6.0416665,     -0.0468740,      0.0516625
      6.2708335,      0.1694282,      0.0516635
      6.5000000,      0.4995791,      0.0516607
      6.7291665,      0.3708243,      0.0516629
      6.9791665,      0.3559183,      0.0516640
     -3.0000000,      0.0319746,      0.0189117
     -2.5999999,     -0.0105483,      0.0189114
     -2.2333333,      0.0009589,      0.0189113
     -1.8666667,      0.0126235,      0.0189104
     -1.5000000,      0.0082708,      0.0189075
     -1.1333333,     -0.0184071,      0.0189062
     -0.7666667,     -0.0388894,      0.0189015
     -0.4000000,      0.5685753,      0.0188991
      0.0000000,      1.0000000,      0.0188960
      0.3666667,      0.6452978,      0.0188963
      0.7333333,      0.4227943,      0.0188922
      1.1000000,      0.2519460,      0.0188906
      1.4666667,      0.2231479,      0.0188867
      1.8333334,      0.1738075,      0.0188848
      2.2333333,      0.1531379,      0.0188831
      2.5999999,      0.1256883,      0.0188779
      2.9666667,      0.1089369,      0.0188781
      3.3333333,      0.1029135,      0.0188764
      3.7000000,      0.0442610,      0.0188733
      4.0666666,      0.0946652,      0.0188708
      4.4666667,      0.0341622,      0.0188694
      4.8333335,      0.0596265,      0.0188644
      5.1999998,      0.0088852,      0.0188642
      5.5666666,      0.0437441,      0.0188600
      5.9333334,      0.0299368,      0.0188580
      6.3000002,      0.0218083,      0.0188555
      6.6999998,      0.0219432,      0.0188524
      7.0666666,     -0.0123014,      0.0188554
      7.4333334,     -0.0022175,      0.0188567
      7.8000002,     -0.0015957,      0.0188592
      8.1666670,     -0.0091998,      0.0188607
      8.5333338,     -0.0273073,      0.0188618
      8.8999996,     -0.0090275,      0.0188629
      9.3000002,     -0.0424405,      0.0188656
      9.6666670,      0.0013185,      0.0188655
     10.0333338,      0.0003296,      0.0188678
     10.3999996,      0.0349713,      0.0188698
     10.7666664,      0.0825735,      0.0188720
     11.1333332,      0.0811876,      0.0188703
     11.5333338,      0.0890089,      0.0188761
     -2.6315789,      0.0375439,      0.0266347
     -2.3421052,     -0.0566281,      0.0266387
     -2.0526316,     -0.0309602,      0.0266457
     -1.7631578,      0.0734472,      0.0266484
     -1.4473684,      0.0365701,      0.0266511
     -1.1578947,      0.0417461,      0.0266536
     -0.8684211,      0.0179305,      0.0266568
     -0.5789474,     -0.0171790,      0.0266588
     -0.2894737,      0.9503260,      0.0266617
      0.0000000,      1.0000000,      0.0266652
      0.3157895,      0.7007071,      0.0266680
      0.6052632,      0.4849380,      0.0266726
      0.8947368,      0.3575617,      0.0266696
      1.1842105,      0.2908675,      0.0266785
      1.4736842,      0.2965515,      0.0266830
      1.7631578,      0.2092066,      0.0266867
      2.0789473,      0.1600618,      0.0266870
      2.3684211,      0.1980609,      0.0266923
      2.6578948,      0.1180935,      0.0266979
      2.9473684,      0.1289746,      0.0266989
      3.2368422,      0.0763157,      0.0267005
      3.5263157,      0.1088636,      0.0267055
      3.8421052,      0.0934841,      0.0267090
      4.1315789,      0.1089377,      0.0267141
      4.4210525,      0.1232694,      0.0267173
      4.7105265,      0.1304776,      0.0267202
      5.0000000,      0.0889538,      0.0267273
      5.2894735,      0.1328486,      0.0267295
      5.5789475,      0.0317118,      0.0267359
      5.8947368,      0.0925420,      0.0267401
      6.1842103,      0.0385071,      0.0267446
      6.4736843,      0.0648948,      0.0267507
      6.7631578,      0.0034400,      0.0267499
      7.0526314,     -0.0426140,      0.0267569
      7.3421054,     -0.0068906,      0.0267617
      7.6578946,      0.0340192,      0.0267660
      7.9473686,      0.0488378,      0.0267680
      8.2368422,      0.0067319,      0.0267702
      8.5263157,      0.0376180,      0.0267760
      8.8157892,     -0.0383484,      0.0267832
      9.1052628,      0.0411216,      0.0267839
      9.4210529,     -0.0543630,      0.0267904
      9.7105265,     -0.0169990,      0.0267962
     10.0000000,     -0.0048690,      0.0267980
     10.2894735,     -0.0620475,      0.0268012
     10.5789471,     -0.0231911,      0.0268079
     10.8684206,     -0.0423706,      0.0268125
     -4.2553191,      0.0000070,      0.0176219
     -4.0212765,      0.0135894,      0.0176243
     -3.7872341,     -0.0001879,      0.0176272
     -3.5531914,     -0.0029781,      0.0176270
     -3.3191490,      0.0122117,      0.0176319
     -3.0851064,     -0.0310476,      0.0176327
     -2.8510637,     -0.0135268,      0.0176362
     -2.5957446,     -0.0086560,      0.0176375
     -2.3617022,     -0.0301291,      0.0176411
     -2.1276596,     -0.0247295,      0.0176422
     -1.8936170,     -0.0023171,      0.0176482
     -1.6595745,     -0.0107087,      0.0176501
     -1.4255319,     -0.0188707,      0.0176531
     -1.1702127,     -0.0020944,      0.0176543
     -0.9361702,     -0.0331489,      0.0176582
     -0.7021276,     -0.0339770,      0.0176599
     -0.4680851,      0.3556135,      0.0176598
      0.0000000,      1.0000000,      0.0176669
      0.2553191,      0.6999896,      0.0176682
      0.4893617,      0.5834464,      0.0176721
      0.7234042,      0.4775493,      0.0176743
      0.9574468,      0.3935915,      0.0176762
      1.1914893,      0.3498034,      0.0176777
      1.4255319,      0.3662527,      0.0176805
      1.6808511,      0.3022649,      0.0176763
      1.9148936,      0.3145601,      0.0176728
      2.1489363,      0.3244546,      0.0176689
      2.3829787,      0.3237240,      0.0176648
      2.6170213,      0.3131336,      0.0176617
      2.8510637,      0.2942212,      0.0176579
      3.0851064,      0.2737293,      0.0176552
      3.3404255,      0.3071078,      0.0176527
      3.5744681,      0.2884807,      0.0176478
      3.8085105,      0.2504262,      0.0176449
      4.0425534,      0.2345127,      0.0176430
      4.2765956,      0.2552343,      0.0176395
      4.5106382,      0.2352782,      0.0176359
      4.7659574,      0.2504192,      0.0176334
      5.0000000,      0.2150715,      0.0176280
      5.2340426,      0.2058380,      0.0176265
      5.4680853,      0.2026998,      0.0176220
      5.7021275,      0.1881571,      0.0176204
      5.9361701,      0.1981491,      0.0176162
      6.1914892,      0.1759315,      0.0176103
      6.4255319,      0.1849981,      0.0176088
      6.6595745,      0.1836552,      0.0176051
      6.8936172,      0.1497617,      0.0175986
      7.3617020,      0.1217618,      0.0175965
      7.6170211,      0.1115332,      0.0175954
      7.8510637,      0.1021814,      0.0175936
      8.0851068,      0.0758167,      0.0175910
      8.3191490,      0.1147897,      0.0175913
      8.5531912,      0.0904011,      0.0175905
      8.7872343,      0.0722750,      0.0175867
      9.0212765,      0.0943464,      0.0175870
      9.2765961,      0.0696309,      0.0175874
      9.5106382,      0.0380336,      0.0175856
      9.7446804,      0.0608566,      0.0175835
      9.9787235,      0.0698187,      0.0175808
     10.2127657,      0.0257106,      0.0175810
     10.4468088,      0.0412135,      0.0175795
     10.7021275,      0.0468914,      0.0175799
     10.9361706,      0.0437672,      0.0175779
     11.1702127,      0.0137425,      0.0175770
     11.4042549,     -0.0061511,      0.0175772
     11.6382980,      0.0301987,      0.0175749
     11.8723402,     -0.0108339,      0.0175747
     12.1276598,      0.0037018,      0.0175720
     12.3617020,      0.0270118,      0.0175708
     12.5957451,      0.0272484,      0.0175709
     12.8297873,      0.0161431,      0.0175715
     13.0638294,      0.0176739,      0.0175735
     13.2978725,     -0.0023240,      0.0175729
     13.5531912,     -0.0050308,      0.0175781
     14.2553196,      0.0282712,      0.0175826
     14.4893618,      0.0263299,      0.0175852
     14.7234039,     -0.0008628,      0.0175883
     14.9574471,     -0.0030616,      0.0175874
     15.2127657,     -0.0274710,      0.0175908
     15.4468088,     -0.0650524,      0.0175933
     15.6808510,     -0.0202832,      0.0175955
     15.9148932,     -0.0018857,      0.0175952
     16.1489353,      0.0249104,      0.0175994
     16.3829784,     -0.0078002,      0.0176015
     16.6382980,      0.0025815,      0.0176022
     16.8723412,     -0.0080019,      0.0176051
     17.1063824,      0.0202345,      0.0176071
     17.3404255,      0.0446370,      0.0176089
     -3.2962964,      0.0035918,      0.0251207
     -2.8888888,     -0.0662331,      0.0251237
     -2.4814816,      0.0085143,      0.0251253
     -2.0740740,     -0.0262231,      0.0251312
     -1.6666666,     -0.0376288,      0.0251358
     -1.2592592,      0.0068134,      0.0251346
     -0.8148148,      0.0144572,      0.0251409
     -0.4074074,      0.0229515,      0.0251437
      0.0000000,      1.0000000,      0.0251477
      0.4074074,      0.7628514,      0.0251519
      0.8148148,      0.4941371,      0.0251539
      1.2222222,      0.3636118,      0.0251556
      1.6666666,      0.3470435,      0.0251560
      2.0740740,      0.3671836,      0.0251663
      2.4814816,      0.3020710,      0.0251702
      2.8888888,      0.2790195,      0.0251618
      3.2962964,      0.2213006,      0.0251613
      3.7037036,      0.2355578,      0.0251639
      4.1481481,      0.2102951,      0.0251598
      4.5555553,      0.1865933,      0.0251581
      4.9629631,      0.1346173,      0.0251567
      5.3703704,      0.1607404,      0.0251561
      5.7777777,      0.0836718,      0.0251484
      6.1851850,      0.0566383,      0.0251496
      6.6296296,      0.1268334,      0.0251496
      7.0370369,      0.0712756,      0.0251483
      7.4444447,      0.0778489,      0.0251455
      7.8518519,      0.1898949,      0.0251423
      8.2592592,      0.1279740,      0.0251385
      8.6666670,      0.1235718,      0.0251350
      9.0740738,      0.0841921,      0.0251363
      9.5185184,      0.0849725,      0.0251347
      9.9259262,      0.0137469,      0.0251335
     10.3333330,      0.0091446,      0.0251313
     10.7407408,      0.0571586,      0.0251294
     11.1481485,     -0.0491646,      0.0251250
     11.5555553,      0.0267234,      0.0251250
     12.0000000,      0.0234417,      0.0251221
     12.4074078,     -0.0068634,      0.0251209
     12.8148146,     -0.0159780,      0.0251227
     13.2222223,     -0.0575088,      0.0251228
     13.6296301,     -0.0831116,      0.0251249
     14.0370369,      0.0008104,      0.0251245
     14.4814816,     -0.0461731,      0.0251257
     14.8888893,     -0.0094847,      0.0251265
     15.2962961,      0.0917859,      0.0251276
     15.7037039,      0.1029115,      0.0251271
     -2.4634147,     -0.0322742,      0.0216870
     -2.1707318,      0.0257987,      0.0216917
     -1.9024390,      0.0021528,      0.0216930
     -1.6341463,     -0.0332644,      0.0216980
     -1.3658537,     -0.0155601,      0.0217004
     -1.0975610,     -0.0154482,      0.0217019
     -0.8292683,     -0.0530698,      0.0217056
     -0.5365854,      0.0964006,      0.0217001
      0.0000000,      1.0000000,      0.0217037
      0.2682927,      0.7114010,      0.0217006
      0.5365854,      0.5387583,      0.0217015
      0.8048781,      0.4854387,      0.0217019
      1.0975610,      0.3995264,      0.0217009
      1.3658537,      0.3451132,      0.0216995
      1.6341463,      0.2860415,      0.0217016
      1.9024390,      0.2462929,      0.0217000
      2.1707318,      0.1860071,      0.0217004
      2.4390244,      0.1765263,      0.0216985
      2.7073171,      0.1101610,      0.0216986
      3.0000000,      0.0386636,      0.0216985
      3.2682927,      0.0771119,      0.0216956
      3.5365853,      0.0419358,      0.0216948
      3.8048780,      0.0282184,      0.0216977
      4.0731707,     -0.0285284,      0.0216955
      4.3414636,     -0.0033497,      0.0216963
      4.6341462,     -0.0130716,      0.0216968
      4.9024391,     -0.0722036,      0.0216952
      5.1707315,     -0.0916215,      0.0216934
      5.4390244,     -0.0865151,      0.0216962
      5.7073169,     -0.0803582,      0.0216940
      5.9756098,     -0.1155343,      0.0216927
      6.2682929,     -0.1131060,      0.0216891
      6.5365853,      0.1132524,      0.0216857
      6.8048782,      0.2741410,      0.0216848
      7.3414636,      0.1596745,      0.0216794
